method,sequence,run_id,frame_id,dynamic_map_points,suppressed_map_points,observed_unique_map_points,effective_dynamic_map_points,evidence_suppressed_map_points
Semantic,fr3_walking_rpy,run_03,396,0,0,1040,10,0
Semantic,fr3_walking_rpy,run_03,397,0,0,1237,8,0
Semantic,fr3_walking_rpy,run_03,398,0,0,1292,6,0
Semantic,fr3_walking_rpy,run_03,399,0,0,1513,4,0
Semantic,fr3_walking_rpy,run_03,400,0,0,1439,3,0
Semantic,fr3_walking_rpy,run_03,401,0,0,1402,0,0
Semantic,fr3_walking_rpy,run_03,402,0,0,1311,68,0
Semantic,fr3_walking_rpy,run_03,403,0,0,1112,120,0
Semantic,fr3_walking_rpy,run_03,404,0,0,1088,212,0
Semantic,fr3_walking_rpy,run_03,405,0,0,1049,123,0
Semantic,fr3_walking_rpy,run_03,406,0,0,1068,121,0
Semantic,fr3_walking_rpy,run_03,407,0,0,1080,124,0
Semantic,fr3_walking_rpy,run_03,408,0,0,856,47,0
Semantic,fr3_walking_rpy,run_03,409,0,0,906,113,0
Semantic,fr3_walking_rpy,run_03,410,0,0,1015,145,0
Semantic,fr3_walking_rpy,run_03,411,0,0,875,131,0
Semantic,fr3_walking_rpy,run_03,412,0,0,830,64,0
Semantic,fr3_walking_rpy,run_03,413,0,0,847,64,0
Semantic,fr3_walking_rpy,run_03,414,0,0,850,78,0
Semantic,fr3_walking_rpy,run_03,415,0,0,792,79,0
Semantic,fr3_walking_rpy,run_03,416,0,0,782,78,0
Semantic,fr3_walking_rpy,run_03,417,0,0,794,75,0
Semantic,fr3_walking_rpy,run_03,418,0,0,839,64,0
Semantic,fr3_walking_rpy,run_03,419,0,0,790,65,0
Semantic,fr3_walking_rpy,run_03,420,0,0,828,69,0
Semantic,fr3_walking_rpy,run_03,421,0,0,786,77,0
Semantic,fr3_walking_rpy,run_03,422,0,0,824,82,0
Semantic,fr3_walking_rpy,run_03,423,0,0,827,117,0
Semantic,fr3_walking_rpy,run_03,424,0,0,758,111,0
Semantic,fr3_walking_rpy,run_03,425,0,0,828,116,0
Semantic,fr3_walking_rpy,run_03,426,0,0,827,114,0
Semantic,fr3_walking_rpy,run_03,427,0,0,813,124,0
Semantic,fr3_walking_rpy,run_03,428,0,0,829,172,0
Semantic,fr3_walking_rpy,run_03,429,0,0,726,150,0
Semantic,fr3_walking_rpy,run_03,430,0,0,635,153,0
Semantic,fr3_walking_rpy,run_03,431,0,0,708,158,0
Semantic,fr3_walking_rpy,run_03,432,0,0,699,158,0
Semantic,fr3_walking_rpy,run_03,433,0,0,672,171,0
Semantic,fr3_walking_rpy,run_03,434,0,0,700,199,0
Semantic,fr3_walking_rpy,run_03,435,0,0,617,207,0
Semantic,fr3_walking_rpy,run_03,436,0,0,679,221,0
Semantic,fr3_walking_rpy,run_03,437,0,0,691,265,0
Semantic,fr3_walking_rpy,run_03,438,0,0,705,229,0
Semantic,fr3_walking_rpy,run_03,439,0,0,780,273,0
Semantic,fr3_walking_rpy,run_03,440,0,0,778,272,0
Semantic,fr3_walking_rpy,run_03,441,0,0,709,297,0
Semantic,fr3_walking_rpy,run_03,442,0,0,800,272,0
Semantic,fr3_walking_rpy,run_03,443,0,0,852,289,0
Semantic,fr3_walking_rpy,run_03,444,0,0,850,271,0
Semantic,fr3_walking_rpy,run_03,445,0,0,858,247,0
Semantic,fr3_walking_rpy,run_03,446,0,0,885,241,0
Semantic,fr3_walking_rpy,run_03,447,0,0,820,173,0
Semantic,fr3_walking_rpy,run_03,448,0,0,843,151,0
Semantic,fr3_walking_rpy,run_03,449,0,0,924,141,0
Semantic,fr3_walking_rpy,run_03,450,0,0,914,119,0
Semantic,fr3_walking_rpy,run_03,451,0,0,922,121,0
Semantic,fr3_walking_rpy,run_03,452,0,0,866,0,0
Semantic,fr3_walking_rpy,run_03,453,0,0,881,55,0
Semantic,fr3_walking_rpy,run_03,454,0,0,1027,44,0
Semantic,fr3_walking_rpy,run_03,455,0,0,1098,33,0
Semantic,fr3_walking_rpy,run_03,456,0,0,1190,22,0
Semantic,fr3_walking_rpy,run_03,457,0,0,1107,17,0
Semantic,fr3_walking_rpy,run_03,458,0,0,1161,14,0
Semantic,fr3_walking_rpy,run_03,459,0,0,1209,4,0
Semantic,fr3_walking_rpy,run_03,460,0,0,1231,0,0
Semantic,fr3_walking_rpy,run_03,461,0,0,1409,0,0
Semantic,fr3_walking_rpy,run_03,462,0,0,1234,0,0
Semantic,fr3_walking_rpy,run_03,463,0,0,1500,0,0
Semantic,fr3_walking_rpy,run_03,464,0,0,1499,0,0
Semantic,fr3_walking_rpy,run_03,465,0,0,1374,0,0
Semantic,fr3_walking_rpy,run_03,466,0,0,1364,0,0
Semantic,fr3_walking_rpy,run_03,467,0,0,1545,0,0
Semantic,fr3_walking_rpy,run_03,468,0,0,1678,0,0
Semantic,fr3_walking_rpy,run_03,469,0,0,1624,0,0
Semantic,fr3_walking_rpy,run_03,470,0,0,1622,0,0
Semantic,fr3_walking_rpy,run_03,471,0,0,1661,0,0
Semantic,fr3_walking_rpy,run_03,472,0,0,1644,0,0
Semantic,fr3_walking_rpy,run_03,473,0,0,1658,0,0
Semantic,fr3_walking_rpy,run_03,474,0,0,1700,0,0
Semantic,fr3_walking_rpy,run_03,475,0,0,1692,0,0
Semantic,fr3_walking_rpy,run_03,476,0,0,1657,0,0
Semantic,fr3_walking_rpy,run_03,477,0,0,1701,0,0
Semantic,fr3_walking_rpy,run_03,478,0,0,1724,0,0
Semantic,fr3_walking_rpy,run_03,479,0,0,1686,0,0
Semantic,fr3_walking_rpy,run_03,480,0,0,1702,0,0
Semantic,fr3_walking_rpy,run_03,481,0,0,1719,0,0
Semantic,fr3_walking_rpy,run_03,482,0,0,1691,0,0
Semantic,fr3_walking_rpy,run_03,483,0,0,1718,0,0
Semantic,fr3_walking_rpy,run_03,484,0,0,1914,0,0
Semantic,fr3_walking_rpy,run_03,485,0,0,1851,0,0
Semantic,fr3_walking_rpy,run_03,486,0,0,1703,0,0
Semantic,fr3_walking_rpy,run_03,487,0,0,1728,0,0
Semantic,fr3_walking_rpy,run_03,488,0,0,1676,0,0
Semantic,fr3_walking_rpy,run_03,489,0,0,1586,0,0
Semantic,fr3_walking_rpy,run_03,490,0,0,1720,0,0
Semantic,fr3_walking_rpy,run_03,491,0,0,1845,0,0
Semantic,fr3_walking_rpy,run_03,492,0,0,1623,0,0
Semantic,fr3_walking_rpy,run_03,493,0,0,1831,0,0
Semantic,fr3_walking_rpy,run_03,494,0,0,1632,0,0
Semantic,fr3_walking_rpy,run_03,495,0,0,1626,0,0
Semantic,fr3_walking_rpy,run_03,496,0,0,1593,0,0
Semantic,fr3_walking_rpy,run_03,497,0,0,1566,0,0
Semantic,fr3_walking_rpy,run_03,498,0,0,1578,0,0
Semantic,fr3_walking_rpy,run_03,499,0,0,1614,0,0
Semantic,fr3_walking_rpy,run_03,500,0,0,1569,0,0
Semantic,fr3_walking_rpy,run_03,501,0,0,1508,0,0
Semantic,fr3_walking_rpy,run_03,502,0,0,1543,0,0
Semantic,fr3_walking_rpy,run_03,503,0,0,1475,0,0
Semantic,fr3_walking_rpy,run_03,504,0,0,1312,0,0
Semantic,fr3_walking_rpy,run_03,505,0,0,1707,0,0
Semantic,fr3_walking_rpy,run_03,506,0,0,1854,0,0
Semantic,fr3_walking_rpy,run_03,507,0,0,1876,0,0
Semantic,fr3_walking_rpy,run_03,508,0,0,1668,0,0
Semantic,fr3_walking_rpy,run_03,509,0,0,1559,0,0
Semantic,fr3_walking_rpy,run_03,510,0,0,1536,0,0
Semantic,fr3_walking_rpy,run_03,511,0,0,1799,0,0
Semantic,fr3_walking_rpy,run_03,512,0,0,1736,0,0
Semantic,fr3_walking_rpy,run_03,513,0,0,1505,0,0
Semantic,fr3_walking_rpy,run_03,514,0,0,1721,0,0
Semantic,fr3_walking_rpy,run_03,515,0,0,1511,0,0
Semantic,fr3_walking_rpy,run_03,516,0,0,1496,0,0
Semantic,fr3_walking_rpy,run_03,517,0,0,1599,0,0
Semantic,fr3_walking_rpy,run_03,518,0,0,1585,0,0
Semantic,fr3_walking_rpy,run_03,519,0,0,1339,0,0
Semantic,fr3_walking_rpy,run_03,520,0,0,1329,0,0
Semantic,fr3_walking_rpy,run_03,521,0,0,1624,0,0
Semantic,fr3_walking_rpy,run_03,522,0,0,1260,0,0
Semantic,fr3_walking_rpy,run_03,523,0,0,1431,0,0
Semantic,fr3_walking_rpy,run_03,524,0,0,1451,0,0
Semantic,fr3_walking_rpy,run_03,525,0,0,1421,0,0
Semantic,fr3_walking_rpy,run_03,526,0,0,1466,0,0
Semantic,fr3_walking_rpy,run_03,527,0,0,1404,0,0
Semantic,fr3_walking_rpy,run_03,528,0,0,1333,0,0
Semantic,fr3_walking_rpy,run_03,529,0,0,1120,86,0
Semantic,fr3_walking_rpy,run_03,530,0,0,1412,0,0
Semantic,fr3_walking_rpy,run_03,531,0,0,1429,272,0
Semantic,fr3_walking_rpy,run_03,532,0,0,1318,0,0
Semantic,fr3_walking_rpy,run_03,533,0,0,1430,0,0
Semantic,fr3_walking_rpy,run_03,534,0,0,1366,0,0
Semantic,fr3_walking_rpy,run_03,535,0,0,1334,285,0
Semantic,fr3_walking_rpy,run_03,536,0,0,1280,194,0
Semantic,fr3_walking_rpy,run_03,537,0,0,1231,0,0
Semantic,fr3_walking_rpy,run_03,538,0,0,904,0,0
Semantic,fr3_walking_rpy,run_03,539,0,0,1317,0,0
Semantic,fr3_walking_rpy,run_03,540,0,0,1301,0,0
Semantic,fr3_walking_rpy,run_03,541,0,0,1303,368,0
Semantic,fr3_walking_rpy,run_03,542,0,0,1170,216,0
Semantic,fr3_walking_rpy,run_03,543,0,0,1167,236,0
Semantic,fr3_walking_rpy,run_03,544,0,0,1176,236,0
Semantic,fr3_walking_rpy,run_03,545,0,0,1137,207,0
Semantic,fr3_walking_rpy,run_03,546,0,0,809,99,0
Semantic,fr3_walking_rpy,run_03,547,0,0,1000,143,0
Semantic,fr3_walking_rpy,run_03,548,0,0,1106,94,0
Semantic,fr3_walking_rpy,run_03,549,0,0,1139,146,0
Semantic,fr3_walking_rpy,run_03,550,0,0,804,57,0
Semantic,fr3_walking_rpy,run_03,551,0,0,1032,30,0
Semantic,fr3_walking_rpy,run_03,552,0,0,910,0,0
Semantic,fr3_walking_rpy,run_03,553,0,0,1416,143,0
Semantic,fr3_walking_rpy,run_03,554,0,0,1257,12,0
Semantic,fr3_walking_rpy,run_03,555,0,0,1337,8,0
Semantic,fr3_walking_rpy,run_03,556,0,0,1053,48,0
Semantic,fr3_walking_rpy,run_03,557,0,0,1379,158,0
Semantic,fr3_walking_rpy,run_03,558,0,0,1350,181,0
Semantic,fr3_walking_rpy,run_03,559,0,0,1301,180,0
Semantic,fr3_walking_rpy,run_03,560,0,0,1604,131,0
Semantic,fr3_walking_rpy,run_03,561,0,0,1668,114,0
Semantic,fr3_walking_rpy,run_03,562,0,0,1637,151,0
Semantic,fr3_walking_rpy,run_03,563,0,0,1172,63,0
Semantic,fr3_walking_rpy,run_03,564,0,0,1623,67,0
Semantic,fr3_walking_rpy,run_03,565,0,0,1518,85,0
Semantic,fr3_walking_rpy,run_03,566,0,0,1817,84,0
Semantic,fr3_walking_rpy,run_03,567,0,0,1562,88,0
Semantic,fr3_walking_rpy,run_03,568,0,0,1941,91,0
Semantic,fr3_walking_rpy,run_03,569,0,0,1887,77,0
Semantic,fr3_walking_rpy,run_03,570,0,0,1775,43,0
Semantic,fr3_walking_rpy,run_03,571,0,0,1877,180,0
Semantic,fr3_walking_rpy,run_03,572,0,0,1548,54,0
Semantic,fr3_walking_rpy,run_03,573,0,0,1934,0,0
Semantic,fr3_walking_rpy,run_03,574,0,0,1686,263,0
Semantic,fr3_walking_rpy,run_03,575,0,0,1947,269,0
Semantic,fr3_walking_rpy,run_03,576,0,0,1978,275,0
Semantic,fr3_walking_rpy,run_03,577,0,0,2180,281,0
Semantic,fr3_walking_rpy,run_03,578,0,0,1541,120,0
Semantic,fr3_walking_rpy,run_03,579,0,0,1794,128,0
Semantic,fr3_walking_rpy,run_03,580,0,0,1625,0,0
Semantic,fr3_walking_rpy,run_03,581,0,0,2067,327,0
Semantic,fr3_walking_rpy,run_03,582,0,0,2079,310,0
Semantic,fr3_walking_rpy,run_03,583,0,0,2080,312,0
Semantic,fr3_walking_rpy,run_03,584,0,0,2258,305,0
Semantic,fr3_walking_rpy,run_03,585,0,0,1679,123,0
Semantic,fr3_walking_rpy,run_03,586,0,0,1915,146,0
Semantic,fr3_walking_rpy,run_03,587,0,0,1717,141,0
Semantic,fr3_walking_rpy,run_03,588,0,0,1740,117,0
Semantic,fr3_walking_rpy,run_03,589,0,0,1935,179,0
Semantic,fr3_walking_rpy,run_03,590,0,0,2146,166,0
Semantic,fr3_walking_rpy,run_03,591,0,0,1710,91,0
Semantic,fr3_walking_rpy,run_03,592,0,0,1655,99,0
Semantic,fr3_walking_rpy,run_03,593,0,0,1759,125,0
Semantic,fr3_walking_rpy,run_03,594,0,0,2043,237,0
Semantic,fr3_walking_rpy,run_03,595,0,0,1911,310,0
Semantic,fr3_walking_rpy,run_03,596,0,0,1832,327,0
Semantic,fr3_walking_rpy,run_03,597,0,0,1531,335,0
Semantic,fr3_walking_rpy,run_03,598,0,0,1379,327,0
Semantic,fr3_walking_rpy,run_03,599,0,0,1431,370,0
Semantic,fr3_walking_rpy,run_03,600,0,0,1392,353,0
Semantic,fr3_walking_rpy,run_03,601,0,0,1309,393,0
Semantic,fr3_walking_rpy,run_03,602,0,0,1304,395,0
Semantic,fr3_walking_rpy,run_03,603,0,0,1312,378,0
Semantic,fr3_walking_rpy,run_03,604,0,0,1326,403,0
Semantic,fr3_walking_rpy,run_03,605,0,0,1269,376,0
Semantic,fr3_walking_rpy,run_03,606,0,0,1192,397,0
Semantic,fr3_walking_rpy,run_03,607,0,0,1232,436,0
Semantic,fr3_walking_rpy,run_03,608,0,0,1566,664,0
Semantic,fr3_walking_rpy,run_03,609,0,0,1541,703,0
Semantic,fr3_walking_rpy,run_03,610,0,0,1835,882,0
Semantic,fr3_walking_rpy,run_03,611,0,0,1896,916,0
Semantic,fr3_walking_rpy,run_03,612,0,0,1957,876,0
Semantic,fr3_walking_rpy,run_03,613,0,0,1686,624,0
Semantic,fr3_walking_rpy,run_03,614,0,0,2035,818,0
Semantic,fr3_walking_rpy,run_03,615,0,0,2079,808,0
Semantic,fr3_walking_rpy,run_03,616,0,0,1651,365,0
Semantic,fr3_walking_rpy,run_03,617,0,0,2227,685,0
Semantic,fr3_walking_rpy,run_03,618,0,0,1941,608,0
Semantic,fr3_walking_rpy,run_03,619,0,0,2255,565,0
Semantic,fr3_walking_rpy,run_03,620,0,0,2349,569,0
Semantic,fr3_walking_rpy,run_03,621,0,0,2359,562,0
Semantic,fr3_walking_rpy,run_03,622,0,0,2289,533,0
Semantic,fr3_walking_rpy,run_03,623,0,0,2455,480,0
Semantic,fr3_walking_rpy,run_03,624,0,0,2469,444,0
Semantic,fr3_walking_rpy,run_03,625,0,0,2417,416,0
Semantic,fr3_walking_rpy,run_03,626,0,0,2480,441,0
Semantic,fr3_walking_rpy,run_03,627,0,0,2302,415,0
Semantic,fr3_walking_rpy,run_03,628,0,0,2418,417,0
Semantic,fr3_walking_rpy,run_03,629,0,0,2462,416,0
Semantic,fr3_walking_rpy,run_03,630,0,0,2279,395,0
Semantic,fr3_walking_rpy,run_03,631,0,0,2460,436,0
Semantic,fr3_walking_rpy,run_03,632,0,0,2318,392,0
Semantic,fr3_walking_rpy,run_03,633,0,0,2496,412,0
Semantic,fr3_walking_rpy,run_03,634,0,0,2531,406,0
Semantic,fr3_walking_rpy,run_03,635,0,0,2612,468,0
Semantic,fr3_walking_rpy,run_03,636,0,0,2606,532,0
Semantic,fr3_walking_rpy,run_03,637,0,0,2504,478,0
Semantic,fr3_walking_rpy,run_03,638,0,0,2521,455,0
Semantic,fr3_walking_rpy,run_03,639,0,0,2485,475,0
Semantic,fr3_walking_rpy,run_03,640,0,0,2492,446,0
Semantic,fr3_walking_rpy,run_03,641,0,0,2325,396,0
Semantic,fr3_walking_rpy,run_03,642,0,0,2497,412,0
Semantic,fr3_walking_rpy,run_03,643,0,0,2536,428,0
Semantic,fr3_walking_rpy,run_03,644,0,0,2506,355,0
Semantic,fr3_walking_rpy,run_03,645,0,0,2518,348,0
Semantic,fr3_walking_rpy,run_03,646,0,0,2344,343,0
Semantic,fr3_walking_rpy,run_03,647,0,0,2433,0,0
Semantic,fr3_walking_rpy,run_03,648,0,0,2672,0,0
Semantic,fr3_walking_rpy,run_03,649,0,0,2392,0,0
Semantic,fr3_walking_rpy,run_03,650,0,0,2499,0,0
Semantic,fr3_walking_rpy,run_03,651,0,0,2455,0,0
Semantic,fr3_walking_rpy,run_03,652,0,0,2054,0,0
Semantic,fr3_walking_rpy,run_03,653,0,0,2432,149,0
Semantic,fr3_walking_rpy,run_03,654,0,0,2425,99,0
Semantic,fr3_walking_rpy,run_03,655,0,0,2173,50,0
Semantic,fr3_walking_rpy,run_03,656,0,0,2179,24,0
Semantic,fr3_walking_rpy,run_03,657,0,0,2272,40,0
Semantic,fr3_walking_rpy,run_03,658,0,0,1989,45,0
Semantic,fr3_walking_rpy,run_03,659,0,0,2177,80,0
Semantic,fr3_walking_rpy,run_03,660,0,0,1889,51,0
Semantic,fr3_walking_rpy,run_03,661,0,0,2016,68,0
Semantic,fr3_walking_rpy,run_03,662,0,0,1863,49,0
Semantic,fr3_walking_rpy,run_03,663,0,0,2039,52,0
Semantic,fr3_walking_rpy,run_03,664,0,0,2089,0,0
Semantic,fr3_walking_rpy,run_03,665,0,0,2013,156,0
Semantic,fr3_walking_rpy,run_03,666,0,0,2129,0,0
Semantic,fr3_walking_rpy,run_03,667,0,0,2117,0,0
Semantic,fr3_walking_rpy,run_03,668,0,0,2104,0,0
Semantic,fr3_walking_rpy,run_03,669,0,0,1864,0,0
Semantic,fr3_walking_rpy,run_03,670,0,0,2117,0,0
Semantic,fr3_walking_rpy,run_03,671,0,0,2021,0,0
Semantic,fr3_walking_rpy,run_03,672,0,0,2062,0,0
Semantic,fr3_walking_rpy,run_03,673,0,0,219,185,0
Semantic,fr3_walking_rpy,run_03,691,0,0,129,0,0
Semantic,fr3_walking_rpy,run_03,707,0,0,113,0,0
Semantic,fr3_walking_rpy,run_03,710,0,0,116,30,0
Semantic,fr3_walking_rpy,run_03,712,0,0,1160,0,0
Semantic,fr3_walking_rpy,run_03,713,0,0,879,0,0
Semantic,fr3_walking_rpy,run_03,714,0,0,1131,0,0
Semantic,fr3_walking_rpy,run_03,715,0,0,1174,0,0
Semantic,fr3_walking_rpy,run_03,716,0,0,1242,46,0
Semantic,fr3_walking_rpy,run_03,717,0,0,1278,0,0
Semantic,fr3_walking_rpy,run_03,718,0,0,1417,0,0
Semantic,fr3_walking_rpy,run_03,719,0,0,1009,645,0
Semantic,fr3_walking_rpy,run_03,720,0,0,91,11,0
Semantic,fr3_walking_rpy,run_03,721,0,0,113,1,0
Semantic,fr3_walking_rpy,run_03,722,0,0,117,16,0
Semantic,fr3_walking_rpy,run_03,723,0,0,85,1,0
Semantic,fr3_walking_rpy,run_03,724,0,0,199,0,0
Semantic,fr3_walking_rpy,run_03,729,0,0,81,1,0
Semantic,fr3_walking_rpy,run_03,730,0,0,124,0,0
Semantic,fr3_walking_rpy,run_03,732,0,0,105,13,0
Semantic,fr3_walking_rpy,run_03,734,0,0,149,0,0
Semantic,fr3_walking_rpy,run_03,736,0,0,128,0,0
Semantic,fr3_walking_rpy,run_03,745,0,0,81,0,0
Semantic,fr3_walking_rpy,run_03,746,0,0,81,0,0
Semantic,fr3_walking_rpy,run_03,747,0,0,81,0,0
Semantic,fr3_walking_rpy,run_03,852,0,0,161,47,0
Semantic,fr3_walking_rpy,run_04,1,0,0,236,8,0
Semantic,fr3_walking_rpy,run_04,2,0,0,448,8,0
Semantic,fr3_walking_rpy,run_04,3,0,0,531,252,0
Semantic,fr3_walking_rpy,run_04,4,0,0,400,168,0
Semantic,fr3_walking_rpy,run_04,5,0,0,233,44,0
Semantic,fr3_walking_rpy,run_04,6,0,0,268,44,0
Semantic,fr3_walking_rpy,run_04,7,0,0,277,46,0
Semantic,fr3_walking_rpy,run_04,8,0,0,234,27,0
Semantic,fr3_walking_rpy,run_04,9,0,0,249,28,0
Semantic,fr3_walking_rpy,run_04,10,0,0,269,25,0
Semantic,fr3_walking_rpy,run_04,11,0,0,325,40,0
Semantic,fr3_walking_rpy,run_04,12,0,0,286,43,0
Semantic,fr3_walking_rpy,run_04,13,0,0,289,23,0
Semantic,fr3_walking_rpy,run_04,14,0,0,369,47,0
Semantic,fr3_walking_rpy,run_04,15,0,0,325,39,0
Semantic,fr3_walking_rpy,run_04,16,0,0,337,41,0
Semantic,fr3_walking_rpy,run_04,17,0,0,348,28,0
Semantic,fr3_walking_rpy,run_04,18,0,0,404,27,0
Semantic,fr3_walking_rpy,run_04,19,0,0,459,97,0
Semantic,fr3_walking_rpy,run_04,20,0,0,523,114,0
Semantic,fr3_walking_rpy,run_04,21,0,0,506,102,0
Semantic,fr3_walking_rpy,run_04,22,0,0,420,80,0
Semantic,fr3_walking_rpy,run_04,23,0,0,602,141,0
Semantic,fr3_walking_rpy,run_04,24,0,0,516,194,0
Semantic,fr3_walking_rpy,run_04,25,0,0,515,180,0
Semantic,fr3_walking_rpy,run_04,26,0,0,460,129,0
Semantic,fr3_walking_rpy,run_04,27,0,0,466,114,0
Semantic,fr3_walking_rpy,run_04,28,0,0,464,79,0
Semantic,fr3_walking_rpy,run_04,29,0,0,526,105,0
Semantic,fr3_walking_rpy,run_04,30,0,0,428,107,0
Semantic,fr3_walking_rpy,run_04,31,0,0,396,84,0
Semantic,fr3_walking_rpy,run_04,32,0,0,387,281,0
Semantic,fr3_walking_rpy,run_04,33,0,0,428,171,0
Semantic,fr3_walking_rpy,run_04,34,0,0,359,257,0
Semantic,fr3_walking_rpy,run_04,35,0,0,322,116,0
Semantic,fr3_walking_rpy,run_04,36,0,0,0,0,0
Semantic,fr3_walking_rpy,run_04,37,0,0,325,108,0
Semantic,fr3_walking_rpy,run_04,38,0,0,319,92,0
Semantic,fr3_walking_rpy,run_04,39,0,0,374,75,0
Semantic,fr3_walking_rpy,run_04,40,0,0,403,95,0
Semantic,fr3_walking_rpy,run_04,41,0,0,449,130,0
Semantic,fr3_walking_rpy,run_04,42,0,0,453,113,0
Semantic,fr3_walking_rpy,run_04,43,0,0,466,107,0
Semantic,fr3_walking_rpy,run_04,44,0,0,445,86,0
Semantic,fr3_walking_rpy,run_04,45,0,0,463,106,0
Semantic,fr3_walking_rpy,run_04,46,0,0,445,95,0
Semantic,fr3_walking_rpy,run_04,47,0,0,417,83,0
Semantic,fr3_walking_rpy,run_04,48,0,0,494,80,0
Semantic,fr3_walking_rpy,run_04,49,0,0,507,108,0
Semantic,fr3_walking_rpy,run_04,50,0,0,448,78,0
Semantic,fr3_walking_rpy,run_04,51,0,0,504,119,0
Semantic,fr3_walking_rpy,run_04,52,0,0,494,93,0
Semantic,fr3_walking_rpy,run_04,53,0,0,447,82,0
Semantic,fr3_walking_rpy,run_04,54,0,0,499,106,0
Semantic,fr3_walking_rpy,run_04,55,0,0,495,101,0
Semantic,fr3_walking_rpy,run_04,56,0,0,462,103,0
Semantic,fr3_walking_rpy,run_04,57,0,0,509,108,0
Semantic,fr3_walking_rpy,run_04,58,0,0,509,109,0
Semantic,fr3_walking_rpy,run_04,59,0,0,543,118,0
Semantic,fr3_walking_rpy,run_04,60,0,0,554,107,0
Semantic,fr3_walking_rpy,run_04,61,0,0,526,69,0
Semantic,fr3_walking_rpy,run_04,62,0,0,565,108,0
Semantic,fr3_walking_rpy,run_04,63,0,0,558,95,0
Semantic,fr3_walking_rpy,run_04,64,0,0,552,99,0
Semantic,fr3_walking_rpy,run_04,65,0,0,550,95,0
Semantic,fr3_walking_rpy,run_04,66,0,0,573,88,0
Semantic,fr3_walking_rpy,run_04,67,0,0,557,100,0
Semantic,fr3_walking_rpy,run_04,68,0,0,498,94,0
Semantic,fr3_walking_rpy,run_04,69,0,0,552,106,0
Semantic,fr3_walking_rpy,run_04,70,0,0,601,85,0
Semantic,fr3_walking_rpy,run_04,71,0,0,611,116,0
Semantic,fr3_walking_rpy,run_04,72,0,0,625,100,0
Semantic,fr3_walking_rpy,run_04,73,0,0,641,97,0
Semantic,fr3_walking_rpy,run_04,74,0,0,642,108,0
Semantic,fr3_walking_rpy,run_04,75,0,0,642,76,0
Semantic,fr3_walking_rpy,run_04,76,0,0,565,66,0
Semantic,fr3_walking_rpy,run_04,77,0,0,587,80,0
Semantic,fr3_walking_rpy,run_04,78,0,0,592,82,0
Semantic,fr3_walking_rpy,run_04,79,0,0,633,70,0
Semantic,fr3_walking_rpy,run_04,80,0,0,633,130,0
Semantic,fr3_walking_rpy,run_04,81,0,0,643,92,0
Semantic,fr3_walking_rpy,run_04,82,0,0,628,114,0
Semantic,fr3_walking_rpy,run_04,83,0,0,654,57,0
Semantic,fr3_walking_rpy,run_04,84,0,0,736,191,0
Semantic,fr3_walking_rpy,run_04,85,0,0,656,123,0
Semantic,fr3_walking_rpy,run_04,86,0,0,605,96,0
Semantic,fr3_walking_rpy,run_04,87,0,0,592,139,0
Semantic,fr3_walking_rpy,run_04,88,0,0,641,125,0
Semantic,fr3_walking_rpy,run_04,89,0,0,635,131,0
Semantic,fr3_walking_rpy,run_04,90,0,0,635,349,0
Semantic,fr3_walking_rpy,run_04,91,0,0,653,140,0
Semantic,fr3_walking_rpy,run_04,92,0,0,629,137,0
Semantic,fr3_walking_rpy,run_04,93,0,0,610,353,0
Semantic,fr3_walking_rpy,run_04,94,0,0,659,139,0
Semantic,fr3_walking_rpy,run_04,95,0,0,673,130,0
Semantic,fr3_walking_rpy,run_04,96,0,0,741,139,0
Semantic,fr3_walking_rpy,run_04,97,0,0,825,330,0
Semantic,fr3_walking_rpy,run_04,98,0,0,765,292,0
Semantic,fr3_walking_rpy,run_04,99,0,0,626,431,0
Semantic,fr3_walking_rpy,run_04,100,0,0,676,383,0
Semantic,fr3_walking_rpy,run_04,101,0,0,635,284,0
Semantic,fr3_walking_rpy,run_04,102,0,0,644,246,0
Semantic,fr3_walking_rpy,run_04,103,0,0,677,432,0
Semantic,fr3_walking_rpy,run_04,104,0,0,723,427,0
Semantic,fr3_walking_rpy,run_04,105,0,0,726,454,0
Semantic,fr3_walking_rpy,run_04,106,0,0,679,460,0
Semantic,fr3_walking_rpy,run_04,107,0,0,692,439,0
Semantic,fr3_walking_rpy,run_04,108,0,0,730,463,0
Semantic,fr3_walking_rpy,run_04,109,0,0,741,478,0
Semantic,fr3_walking_rpy,run_04,110,0,0,770,498,0
Semantic,fr3_walking_rpy,run_04,111,0,0,751,489,0
Semantic,fr3_walking_rpy,run_04,112,0,0,783,497,0
Semantic,fr3_walking_rpy,run_04,113,0,0,778,494,0
Semantic,fr3_walking_rpy,run_04,114,0,0,769,499,0
Semantic,fr3_walking_rpy,run_04,115,0,0,709,504,0
Semantic,fr3_walking_rpy,run_04,116,0,0,753,477,0
Semantic,fr3_walking_rpy,run_04,117,0,0,767,462,0
Semantic,fr3_walking_rpy,run_04,118,0,0,760,463,0
Semantic,fr3_walking_rpy,run_04,119,0,0,753,462,0
Semantic,fr3_walking_rpy,run_04,120,0,0,702,449,0
Semantic,fr3_walking_rpy,run_04,121,0,0,751,405,0
Semantic,fr3_walking_rpy,run_04,122,0,0,733,392,0
Semantic,fr3_walking_rpy,run_04,123,0,0,783,410,0
Semantic,fr3_walking_rpy,run_04,124,0,0,830,407,0
Semantic,fr3_walking_rpy,run_04,125,0,0,770,374,0
