sequence,frame_id,timestamp,rgb_relative_path,semantic_unique_projections,temporal_unique_projections,context_available,both_ge_20,both_ge_10,both_ge_5,both_ge_1
fr3_walking_rpy,84,1341846650.718110,rgb/1341846650.718110.png,614,731,1,1,1,1,1
fr3_walking_rpy,85,1341846650.750112,rgb/1341846650.750112.png,660,633,1,1,1,1,1
fr3_walking_rpy,86,1341846650.782116,rgb/1341846650.782116.png,608,570,1,1,1,1,1
fr3_walking_rpy,87,1341846650.818115,rgb/1341846650.818115.png,581,604,1,1,1,1,1
fr3_walking_rpy,88,1341846650.850139,rgb/1341846650.850139.png,617,610,1,1,1,1,1
fr3_walking_rpy,89,1341846650.886238,rgb/1341846650.886238.png,638,655,1,1,1,1,1
fr3_walking_rpy,90,1341846650.918288,rgb/1341846650.918288.png,629,602,1,1,1,1,1
fr3_walking_rpy,91,1341846650.950233,rgb/1341846650.950233.png,649,662,1,1,1,1,1
fr3_walking_rpy,92,1341846650.986247,rgb/1341846650.986247.png,641,637,1,1,1,1,1
fr3_walking_rpy,93,1341846651.050482,rgb/1341846651.050482.png,583,618,1,1,1,1,1
fr3_walking_rpy,94,1341846651.086169,rgb/1341846651.086169.png,623,643,1,1,1,1,1
fr3_walking_rpy,95,1341846651.118423,rgb/1341846651.118423.png,638,783,1,1,1,1,1
fr3_walking_rpy,96,1341846651.154189,rgb/1341846651.154189.png,682,847,1,1,1,1,1
fr3_walking_rpy,97,1341846651.186391,rgb/1341846651.186391.png,778,864,1,1,1,1,1
fr3_walking_rpy,98,1341846651.218036,rgb/1341846651.218036.png,621,706,1,1,1,1,1
fr3_walking_rpy,99,1341846651.254031,rgb/1341846651.254031.png,583,645,1,1,1,1,1
fr3_walking_rpy,100,1341846651.286406,rgb/1341846651.286406.png,631,681,1,1,1,1,1
fr3_walking_rpy,101,1341846651.318309,rgb/1341846651.318309.png,567,621,1,1,1,1,1
fr3_walking_rpy,102,1341846651.354135,rgb/1341846651.354135.png,591,646,1,1,1,1,1
fr3_walking_rpy,103,1341846651.386180,rgb/1341846651.386180.png,647,702,1,1,1,1,1
fr3_walking_rpy,104,1341846651.422237,rgb/1341846651.422237.png,647,744,1,1,1,1,1
fr3_walking_rpy,105,1341846651.492135,rgb/1341846651.492135.png,661,687,1,1,1,1,1
fr3_walking_rpy,106,1341846651.560316,rgb/1341846651.560316.png,657,645,1,1,1,1,1
fr3_walking_rpy,107,1341846651.622176,rgb/1341846651.622176.png,596,665,1,1,1,1,1
fr3_walking_rpy,108,1341846651.654223,rgb/1341846651.654223.png,639,717,1,1,1,1,1
fr3_walking_rpy,109,1341846651.690127,rgb/1341846651.690127.png,655,719,1,1,1,1,1
fr3_walking_rpy,110,1341846651.722318,rgb/1341846651.722318.png,676,730,1,1,1,1,1
fr3_walking_rpy,111,1341846651.754212,rgb/1341846651.754212.png,655,712,1,1,1,1,1
fr3_walking_rpy,112,1341846651.790200,rgb/1341846651.790200.png,684,754,1,1,1,1,1
fr3_walking_rpy,113,1341846651.822233,rgb/1341846651.822233.png,680,755,1,1,1,1,1
fr3_walking_rpy,114,1341846651.858213,rgb/1341846651.858213.png,665,676,1,1,1,1,1
fr3_walking_rpy,115,1341846651.890237,rgb/1341846651.890237.png,612,681,1,1,1,1,1
fr3_walking_rpy,116,1341846651.922186,rgb/1341846651.922186.png,614,693,1,1,1,1,1
fr3_walking_rpy,117,1341846651.958047,rgb/1341846651.958047.png,631,727,1,1,1,1,1
fr3_walking_rpy,118,1341846651.990020,rgb/1341846651.990020.png,596,717,1,1,1,1,1
fr3_walking_rpy,119,1341846652.022081,rgb/1341846652.022081.png,629,699,1,1,1,1,1
fr3_walking_rpy,120,1341846652.058058,rgb/1341846652.058058.png,546,651,1,1,1,1,1
fr3_walking_rpy,121,1341846652.090106,rgb/1341846652.090106.png,586,710,1,1,1,1,1
fr3_walking_rpy,122,1341846652.126257,rgb/1341846652.126257.png,589,696,1,1,1,1,1
fr3_walking_rpy,123,1341846652.158232,rgb/1341846652.158232.png,660,735,1,1,1,1,1
fr3_walking_rpy,124,1341846652.190049,rgb/1341846652.190049.png,711,736,1,1,1,1,1
fr3_walking_rpy,125,1341846652.225981,rgb/1341846652.225981.png,653,788,1,1,1,1,1
fr3_walking_rpy,126,1341846652.258089,rgb/1341846652.258089.png,666,780,1,1,1,1,1
fr3_walking_rpy,127,1341846652.290189,rgb/1341846652.290189.png,737,831,1,1,1,1,1
fr3_walking_rpy,128,1341846652.326148,rgb/1341846652.326148.png,718,812,1,1,1,1,1
fr3_walking_rpy,129,1341846652.358184,rgb/1341846652.358184.png,750,786,1,1,1,1,1
fr3_walking_rpy,130,1341846652.394279,rgb/1341846652.394279.png,744,714,1,1,1,1,1
fr3_walking_rpy,131,1341846652.426287,rgb/1341846652.426287.png,755,734,1,1,1,1,1
fr3_walking_rpy,132,1341846652.458277,rgb/1341846652.458277.png,713,733,1,1,1,1,1
fr3_walking_rpy,133,1341846652.494100,rgb/1341846652.494100.png,742,764,1,1,1,1,1
fr3_walking_rpy,134,1341846652.526469,rgb/1341846652.526469.png,723,717,1,1,1,1,1
fr3_walking_rpy,135,1341846652.562089,rgb/1341846652.562089.png,744,739,1,1,1,1,1
fr3_walking_rpy,136,1341846652.594254,rgb/1341846652.594254.png,717,669,1,1,1,1,1
fr3_walking_rpy,137,1341846652.626356,rgb/1341846652.626356.png,744,739,1,1,1,1,1
fr3_walking_rpy,138,1341846652.662152,rgb/1341846652.662152.png,709,735,1,1,1,1,1
fr3_walking_rpy,139,1341846652.694113,rgb/1341846652.694113.png,0,614,1,0,0,0,0
fr3_walking_rpy,140,1341846652.726378,rgb/1341846652.726378.png,0,660,1,0,0,0,0
fr3_walking_rpy,141,1341846652.762129,rgb/1341846652.762129.png,0,725,1,0,0,0,0
fr3_walking_rpy,142,1341846652.794152,rgb/1341846652.794152.png,0,873,1,0,0,0,0
fr3_walking_rpy,143,1341846652.830250,rgb/1341846652.830250.png,0,1006,1,0,0,0,0
fr3_walking_rpy,144,1341846652.862014,rgb/1341846652.862014.png,0,910,1,0,0,0,0
fr3_walking_rpy,145,1341846652.894426,rgb/1341846652.894426.png,0,901,1,0,0,0,0
fr3_walking_rpy,146,1341846652.930346,rgb/1341846652.930346.png,0,765,1,0,0,0,0
fr3_walking_rpy,147,1341846652.962213,rgb/1341846652.962213.png,0,754,1,0,0,0,0
fr3_walking_rpy,148,1341846653.030292,rgb/1341846653.030292.png,0,805,1,0,0,0,0
fr3_walking_rpy,149,1341846653.062672,rgb/1341846653.062672.png,0,862,1,0,0,0,0
fr3_walking_rpy,150,1341846653.099024,rgb/1341846653.099024.png,0,1000,1,0,0,0,0
fr3_walking_rpy,151,1341846653.130475,rgb/1341846653.130475.png,0,888,1,0,0,0,0
fr3_walking_rpy,152,1341846653.162620,rgb/1341846653.162620.png,0,791,1,0,0,0,0
fr3_walking_rpy,153,1341846653.198437,rgb/1341846653.198437.png,0,818,1,0,0,0,0
fr3_walking_rpy,154,1341846653.230042,rgb/1341846653.230042.png,0,853,1,0,0,0,0
fr3_walking_rpy,155,1341846653.298380,rgb/1341846653.298380.png,0,805,1,0,0,0,0
fr3_walking_rpy,156,1341846653.330162,rgb/1341846653.330162.png,0,835,1,0,0,0,0
fr3_walking_rpy,157,1341846653.366319,rgb/1341846653.366319.png,0,858,1,0,0,0,0
fr3_walking_rpy,158,1341846653.398226,rgb/1341846653.398226.png,0,860,1,0,0,0,0
fr3_walking_rpy,159,1341846653.430060,rgb/1341846653.430060.png,0,786,1,0,0,0,0
fr3_walking_rpy,160,1341846653.466341,rgb/1341846653.466341.png,0,838,1,0,0,0,0
fr3_walking_rpy,161,1341846653.498194,rgb/1341846653.498194.png,0,820,1,0,0,0,0
fr3_walking_rpy,162,1341846653.530205,rgb/1341846653.530205.png,0,870,1,0,0,0,0
fr3_walking_rpy,163,1341846653.566601,rgb/1341846653.566601.png,0,872,1,0,0,0,0
fr3_walking_rpy,164,1341846653.598213,rgb/1341846653.598213.png,0,724,1,0,0,0,0
fr3_walking_rpy,165,1341846653.634793,rgb/1341846653.634793.png,0,789,1,0,0,0,0
fr3_walking_rpy,166,1341846653.666143,rgb/1341846653.666143.png,0,821,1,0,0,0,0
fr3_walking_rpy,167,1341846653.698738,rgb/1341846653.698738.png,0,791,1,0,0,0,0
fr3_walking_rpy,168,1341846653.734313,rgb/1341846653.734313.png,0,811,1,0,0,0,0
fr3_walking_rpy,169,1341846653.766275,rgb/1341846653.766275.png,0,748,1,0,0,0,0
fr3_walking_rpy,170,1341846653.802358,rgb/1341846653.802358.png,0,799,1,0,0,0,0
fr3_walking_rpy,171,1341846653.834226,rgb/1341846653.834226.png,0,841,1,0,0,0,0
fr3_walking_rpy,172,1341846653.866214,rgb/1341846653.866214.png,0,836,1,0,0,0,0
fr3_walking_rpy,173,1341846653.902170,rgb/1341846653.902170.png,0,870,1,0,0,0,0
fr3_walking_rpy,174,1341846653.934160,rgb/1341846653.934160.png,0,920,1,0,0,0,0
fr3_walking_rpy,175,1341846653.966155,rgb/1341846653.966155.png,0,933,1,0,0,0,0
fr3_walking_rpy,176,1341846654.002169,rgb/1341846654.002169.png,0,902,1,0,0,0,0
fr3_walking_rpy,177,1341846654.034140,rgb/1341846654.034140.png,0,947,1,0,0,0,0
fr3_walking_rpy,178,1341846654.070172,rgb/1341846654.070172.png,0,963,1,0,0,0,0
fr3_walking_rpy,179,1341846654.102438,rgb/1341846654.102438.png,0,933,1,0,0,0,0
fr3_walking_rpy,180,1341846654.134349,rgb/1341846654.134349.png,0,1018,1,0,0,0,0
fr3_walking_rpy,181,1341846654.170244,rgb/1341846654.170244.png,0,1023,1,0,0,0,0
fr3_walking_rpy,182,1341846654.202087,rgb/1341846654.202087.png,0,1108,1,0,0,0,0
fr3_walking_rpy,183,1341846654.234434,rgb/1341846654.234434.png,0,1109,1,0,0,0,0
fr3_walking_rpy,184,1341846654.270041,rgb/1341846654.270041.png,0,1159,1,0,0,0,0
fr3_walking_rpy,185,1341846654.302117,rgb/1341846654.302117.png,0,1262,1,0,0,0,0
fr3_walking_rpy,186,1341846654.338026,rgb/1341846654.338026.png,0,1292,1,0,0,0,0
fr3_walking_rpy,187,1341846654.369979,rgb/1341846654.369979.png,0,1351,1,0,0,0,0
fr3_walking_rpy,188,1341846654.402172,rgb/1341846654.402172.png,0,1297,1,0,0,0,0
fr3_walking_rpy,189,1341846654.438133,rgb/1341846654.438133.png,0,1389,1,0,0,0,0
fr3_walking_rpy,190,1341846654.470186,rgb/1341846654.470186.png,0,1415,1,0,0,0,0
fr3_walking_rpy,191,1341846654.502267,rgb/1341846654.502267.png,0,1460,1,0,0,0,0
fr3_walking_rpy,192,1341846654.539064,rgb/1341846654.539064.png,0,1388,1,0,0,0,0
fr3_walking_rpy,193,1341846654.570053,rgb/1341846654.570053.png,0,1509,1,0,0,0,0
fr3_walking_rpy,194,1341846654.606030,rgb/1341846654.606030.png,0,1532,1,0,0,0,0
fr3_walking_rpy,195,1341846654.637980,rgb/1341846654.637980.png,577,1434,1,1,1,1,1
fr3_walking_rpy,196,1341846654.670155,rgb/1341846654.670155.png,502,1633,1,1,1,1,1
fr3_walking_rpy,197,1341846654.706022,rgb/1341846654.706022.png,756,1751,1,1,1,1,1
fr3_walking_rpy,198,1341846654.738497,rgb/1341846654.738497.png,776,1584,1,1,1,1,1
fr3_walking_rpy,199,1341846654.774056,rgb/1341846654.774056.png,766,1595,1,1,1,1,1
fr3_walking_rpy,200,1341846654.806040,rgb/1341846654.806040.png,761,1574,1,1,1,1,1
fr3_walking_rpy,201,1341846654.838060,rgb/1341846654.838060.png,806,1642,1,1,1,1,1
fr3_walking_rpy,202,1341846654.874136,rgb/1341846654.874136.png,858,1563,1,1,1,1,1
fr3_walking_rpy,203,1341846654.906209,rgb/1341846654.906209.png,909,1481,1,1,1,1,1
fr3_walking_rpy,204,1341846654.938214,rgb/1341846654.938214.png,941,1439,1,1,1,1,1
fr3_walking_rpy,205,1341846654.974334,rgb/1341846654.974334.png,980,1377,1,1,1,1,1
fr3_walking_rpy,206,1341846655.006124,rgb/1341846655.006124.png,1007,1577,1,1,1,1,1
fr3_walking_rpy,207,1341846655.042239,rgb/1341846655.042239.png,1035,1493,1,1,1,1,1
fr3_walking_rpy,208,1341846655.074179,rgb/1341846655.074179.png,1073,1554,1,1,1,1,1
fr3_walking_rpy,209,1341846655.106132,rgb/1341846655.106132.png,1102,1488,1,1,1,1,1
fr3_walking_rpy,210,1341846655.142070,rgb/1341846655.142070.png,1042,1541,1,1,1,1,1
fr3_walking_rpy,211,1341846655.174000,rgb/1341846655.174000.png,252,1437,1,1,1,1,1
fr3_walking_rpy,212,1341846655.206124,rgb/1341846655.206124.png,117,1365,1,1,1,1,1
fr3_walking_rpy,213,1341846655.242079,rgb/1341846655.242079.png,0,1483,1,0,0,0,0
fr3_walking_rpy,214,1341846655.274211,rgb/1341846655.274211.png,725,1356,1,1,1,1,1
fr3_walking_rpy,215,1341846655.310175,rgb/1341846655.310175.png,0,1342,1,0,0,0,0
fr3_walking_rpy,216,1341846655.342236,rgb/1341846655.342236.png,685,1451,1,1,1,1,1
fr3_walking_rpy,217,1341846655.374134,rgb/1341846655.374134.png,0,1457,1,0,0,0,0
fr3_walking_rpy,218,1341846655.410207,rgb/1341846655.410207.png,0,1459,1,0,0,0,0
fr3_walking_rpy,219,1341846655.442262,rgb/1341846655.442262.png,0,1272,1,0,0,0,0
fr3_walking_rpy,220,1341846655.474205,rgb/1341846655.474205.png,669,1304,1,1,1,1,1
fr3_walking_rpy,221,1341846655.510277,rgb/1341846655.510277.png,666,1339,1,1,1,1,1
fr3_walking_rpy,222,1341846655.542135,rgb/1341846655.542135.png,846,1266,1,1,1,1,1
fr3_walking_rpy,223,1341846655.578132,rgb/1341846655.578132.png,871,1202,1,1,1,1,1
fr3_walking_rpy,224,1341846655.642348,rgb/1341846655.642348.png,862,1158,1,1,1,1,1
fr3_walking_rpy,225,1341846655.678110,rgb/1341846655.678110.png,886,1211,1,1,1,1,1
fr3_walking_rpy,226,1341846655.710074,rgb/1341846655.710074.png,903,1261,1,1,1,1,1
fr3_walking_rpy,227,1341846655.748050,rgb/1341846655.748050.png,911,1189,1,1,1,1,1
fr3_walking_rpy,228,1341846655.810222,rgb/1341846655.810222.png,931,1187,1,1,1,1,1
fr3_walking_rpy,229,1341846655.846257,rgb/1341846655.846257.png,0,1208,1,0,0,0,0
fr3_walking_rpy,230,1341846655.910355,rgb/1341846655.910355.png,0,986,1,0,0,0,0
fr3_walking_rpy,231,1341846655.946240,rgb/1341846655.946240.png,0,1146,1,0,0,0,0
fr3_walking_rpy,232,1341846655.978412,rgb/1341846655.978412.png,0,1139,1,0,0,0,0
fr3_walking_rpy,233,1341846656.014188,rgb/1341846656.014188.png,0,1245,1,0,0,0,0
fr3_walking_rpy,234,1341846656.046211,rgb/1341846656.046211.png,0,1107,1,0,0,0,0
fr3_walking_rpy,235,1341846656.078165,rgb/1341846656.078165.png,0,1114,1,0,0,0,0
fr3_walking_rpy,236,1341846656.114220,rgb/1341846656.114220.png,0,1107,1,0,0,0,0
fr3_walking_rpy,237,1341846656.146158,rgb/1341846656.146158.png,0,1126,1,0,0,0,0
fr3_walking_rpy,238,1341846656.178154,rgb/1341846656.178154.png,0,1080,1,0,0,0,0
fr3_walking_rpy,239,1341846656.214132,rgb/1341846656.214132.png,0,1067,1,0,0,0,0
fr3_walking_rpy,240,1341846656.246093,rgb/1341846656.246093.png,0,1035,1,0,0,0,0
fr3_walking_rpy,241,1341846656.282181,rgb/1341846656.282181.png,0,1051,1,0,0,0,0
fr3_walking_rpy,242,1341846656.314258,rgb/1341846656.314258.png,0,1232,1,0,0,0,0
fr3_walking_rpy,243,1341846656.346094,rgb/1341846656.346094.png,0,1291,1,0,0,0,0
fr3_walking_rpy,244,1341846656.382222,rgb/1341846656.382222.png,0,1264,1,0,0,0,0
fr3_walking_rpy,245,1341846656.414253,rgb/1341846656.414253.png,0,1222,1,0,0,0,0
fr3_walking_rpy,246,1341846656.446177,rgb/1341846656.446177.png,0,1170,1,0,0,0,0
fr3_walking_rpy,247,1341846656.482260,rgb/1341846656.482260.png,0,1190,1,0,0,0,0
fr3_walking_rpy,248,1341846656.519461,rgb/1341846656.519461.png,0,1274,1,0,0,0,0
fr3_walking_rpy,249,1341846656.582247,rgb/1341846656.582247.png,0,1256,1,0,0,0,0
fr3_walking_rpy,250,1341846656.614195,rgb/1341846656.614195.png,0,1259,1,0,0,0,0
fr3_walking_rpy,251,1341846656.649995,rgb/1341846656.649995.png,0,1261,1,0,0,0,0
fr3_walking_rpy,252,1341846656.682076,rgb/1341846656.682076.png,0,1247,1,0,0,0,0
fr3_walking_rpy,253,1341846656.714216,rgb/1341846656.714216.png,0,1219,1,0,0,0,0
fr3_walking_rpy,254,1341846656.749974,rgb/1341846656.749974.png,0,1155,1,0,0,0,0
fr3_walking_rpy,255,1341846656.782653,rgb/1341846656.782653.png,0,1153,1,0,0,0,0
fr3_walking_rpy,256,1341846656.824388,rgb/1341846656.824388.png,0,1164,1,0,0,0,0
fr3_walking_rpy,257,1341846656.856226,rgb/1341846656.856226.png,0,1280,1,0,0,0,0
fr3_walking_rpy,258,1341846656.892050,rgb/1341846656.892050.png,0,1276,1,0,0,0,0
fr3_walking_rpy,259,1341846656.924099,rgb/1341846656.924099.png,0,1310,1,0,0,0,0
fr3_walking_rpy,260,1341846656.956112,rgb/1341846656.956112.png,0,1334,1,0,0,0,0
fr3_walking_rpy,261,1341846656.992122,rgb/1341846656.992122.png,0,1148,1,0,0,0,0
fr3_walking_rpy,262,1341846657.024108,rgb/1341846657.024108.png,0,1350,1,0,0,0,0
fr3_walking_rpy,263,1341846657.056121,rgb/1341846657.056121.png,0,1348,1,0,0,0,0
fr3_walking_rpy,264,1341846657.092006,rgb/1341846657.092006.png,0,1409,1,0,0,0,0
fr3_walking_rpy,265,1341846657.124027,rgb/1341846657.124027.png,0,1503,1,0,0,0,0
fr3_walking_rpy,266,1341846657.155973,rgb/1341846657.155973.png,0,1666,1,0,0,0,0
fr3_walking_rpy,267,1341846657.192094,rgb/1341846657.192094.png,0,1982,1,0,0,0,0
fr3_walking_rpy,268,1341846657.224195,rgb/1341846657.224195.png,0,1864,1,0,0,0,0
fr3_walking_rpy,269,1341846657.292164,rgb/1341846657.292164.png,0,2184,1,0,0,0,0
fr3_walking_rpy,270,1341846657.354367,rgb/1341846657.354367.png,0,2032,1,0,0,0,0
fr3_walking_rpy,271,1341846657.386193,rgb/1341846657.386193.png,0,1767,1,0,0,0,0
fr3_walking_rpy,272,1341846657.418105,rgb/1341846657.418105.png,0,1990,1,0,0,0,0
fr3_walking_rpy,273,1341846657.454277,rgb/1341846657.454277.png,0,1835,1,0,0,0,0
fr3_walking_rpy,274,1341846657.486117,rgb/1341846657.486117.png,0,1797,1,0,0,0,0
fr3_walking_rpy,275,1341846657.522092,rgb/1341846657.522092.png,0,1945,1,0,0,0,0
fr3_walking_rpy,276,1341846657.554062,rgb/1341846657.554062.png,0,1839,1,0,0,0,0
fr3_walking_rpy,277,1341846657.586078,rgb/1341846657.586078.png,0,2330,1,0,0,0,0
fr3_walking_rpy,278,1341846657.622205,rgb/1341846657.622205.png,0,2124,1,0,0,0,0
fr3_walking_rpy,279,1341846657.654161,rgb/1341846657.654161.png,0,2159,1,0,0,0,0
fr3_walking_rpy,280,1341846657.686517,rgb/1341846657.686517.png,0,2093,1,0,0,0,0
fr3_walking_rpy,281,1341846657.722061,rgb/1341846657.722061.png,0,0,1,0,0,0,0
fr3_walking_rpy,282,1341846657.754104,rgb/1341846657.754104.png,0,0,1,0,0,0,0
fr3_walking_rpy,283,1341846657.790066,rgb/1341846657.790066.png,0,0,1,0,0,0,0
fr3_walking_rpy,284,1341846657.822089,rgb/1341846657.822089.png,0,0,1,0,0,0,0
fr3_walking_rpy,285,1341846657.853972,rgb/1341846657.853972.png,0,0,1,0,0,0,0
fr3_walking_rpy,286,1341846657.889993,rgb/1341846657.889993.png,0,0,1,0,0,0,0
fr3_walking_rpy,287,1341846657.922046,rgb/1341846657.922046.png,0,0,1,0,0,0,0
fr3_walking_rpy,288,1341846657.954192,rgb/1341846657.954192.png,0,0,1,0,0,0,0
fr3_walking_rpy,289,1341846657.990141,rgb/1341846657.990141.png,0,0,1,0,0,0,0
fr3_walking_rpy,290,1341846658.022419,rgb/1341846658.022419.png,0,0,1,0,0,0,0
fr3_walking_rpy,291,1341846658.090215,rgb/1341846658.090215.png,0,0,1,0,0,0,0
fr3_walking_rpy,292,1341846658.122355,rgb/1341846658.122355.png,0,0,1,0,0,0,0
fr3_walking_rpy,293,1341846658.158136,rgb/1341846658.158136.png,0,0,1,0,0,0,0
fr3_walking_rpy,294,1341846658.190098,rgb/1341846658.190098.png,0,0,1,0,0,0,0
fr3_walking_rpy,295,1341846658.226027,rgb/1341846658.226027.png,0,0,1,0,0,0,0
fr3_walking_rpy,296,1341846658.258133,rgb/1341846658.258133.png,0,0,1,0,0,0,0
fr3_walking_rpy,297,1341846658.290020,rgb/1341846658.290020.png,0,0,1,0,0,0,0
fr3_walking_rpy,298,1341846658.326239,rgb/1341846658.326239.png,0,0,1,0,0,0,0
fr3_walking_rpy,299,1341846658.358248,rgb/1341846658.358248.png,0,0,1,0,0,0,0
fr3_walking_rpy,300,1341846658.390215,rgb/1341846658.390215.png,810,0,1,0,0,0,0
fr3_walking_rpy,301,1341846658.426300,rgb/1341846658.426300.png,800,0,1,0,0,0,0
fr3_walking_rpy,302,1341846658.458168,rgb/1341846658.458168.png,1006,0,1,0,0,0,0
fr3_walking_rpy,303,1341846658.494176,rgb/1341846658.494176.png,1082,0,1,0,0,0,0
fr3_walking_rpy,304,1341846658.526214,rgb/1341846658.526214.png,1125,0,1,0,0,0,0
fr3_walking_rpy,305,1341846658.558129,rgb/1341846658.558129.png,1117,0,1,0,0,0,0
fr3_walking_rpy,306,1341846658.594206,rgb/1341846658.594206.png,1241,0,1,0,0,0,0
fr3_walking_rpy,307,1341846658.626105,rgb/1341846658.626105.png,0,0,1,0,0,0,0
fr3_walking_rpy,308,1341846658.658181,rgb/1341846658.658181.png,0,0,1,0,0,0,0
fr3_walking_rpy,309,1341846658.694141,rgb/1341846658.694141.png,0,0,1,0,0,0,0
fr3_walking_rpy,310,1341846658.726153,rgb/1341846658.726153.png,0,0,1,0,0,0,0
fr3_walking_rpy,311,1341846658.762100,rgb/1341846658.762100.png,0,0,1,0,0,0,0
fr3_walking_rpy,312,1341846658.794185,rgb/1341846658.794185.png,0,0,1,0,0,0,0
fr3_walking_rpy,313,1341846658.826155,rgb/1341846658.826155.png,0,0,1,0,0,0,0
fr3_walking_rpy,314,1341846658.862197,rgb/1341846658.862197.png,0,0,1,0,0,0,0
fr3_walking_rpy,315,1341846658.894170,rgb/1341846658.894170.png,0,0,1,0,0,0,0
fr3_walking_rpy,316,1341846658.962404,rgb/1341846658.962404.png,0,0,1,0,0,0,0
fr3_walking_rpy,317,1341846658.994217,rgb/1341846658.994217.png,0,0,1,0,0,0,0
fr3_walking_rpy,318,1341846659.030070,rgb/1341846659.030070.png,0,0,1,0,0,0,0
fr3_walking_rpy,319,1341846659.062007,rgb/1341846659.062007.png,0,0,1,0,0,0,0
fr3_walking_rpy,320,1341846659.094100,rgb/1341846659.094100.png,0,0,1,0,0,0,0
fr3_walking_rpy,321,1341846659.130368,rgb/1341846659.130368.png,0,0,1,0,0,0,0
fr3_walking_rpy,322,1341846659.162537,rgb/1341846659.162537.png,0,0,1,0,0,0,0
fr3_walking_rpy,323,1341846659.198696,rgb/1341846659.198696.png,0,0,1,0,0,0,0
fr3_walking_rpy,324,1341846659.231286,rgb/1341846659.231286.png,0,0,1,0,0,0,0
fr3_walking_rpy,325,1341846659.263549,rgb/1341846659.263549.png,0,0,1,0,0,0,0
fr3_walking_rpy,326,1341846659.298797,rgb/1341846659.298797.png,0,0,1,0,0,0,0
fr3_walking_rpy,327,1341846659.331074,rgb/1341846659.331074.png,0,0,1,0,0,0,0
fr3_walking_rpy,328,1341846659.362420,rgb/1341846659.362420.png,0,0,1,0,0,0,0
fr3_walking_rpy,329,1341846659.398303,rgb/1341846659.398303.png,0,0,1,0,0,0,0
fr3_walking_rpy,330,1341846659.430262,rgb/1341846659.430262.png,0,0,1,0,0,0,0
fr3_walking_rpy,331,1341846659.466583,rgb/1341846659.466583.png,0,123,1,0,0,0,0
fr3_walking_rpy,332,1341846659.498531,rgb/1341846659.498531.png,0,0,1,0,0,0,0
fr3_walking_rpy,333,1341846659.530267,rgb/1341846659.530267.png,0,0,1,0,0,0,0
fr3_walking_rpy,334,1341846659.566571,rgb/1341846659.566571.png,0,0,1,0,0,0,0
fr3_walking_rpy,335,1341846659.598122,rgb/1341846659.598122.png,0,0,1,0,0,0,0
fr3_walking_rpy,336,1341846659.630209,rgb/1341846659.630209.png,0,0,1,0,0,0,0
fr3_walking_rpy,337,1341846659.666409,rgb/1341846659.666409.png,0,0,1,0,0,0,0
fr3_walking_rpy,338,1341846659.698237,rgb/1341846659.698237.png,0,0,1,0,0,0,0
fr3_walking_rpy,339,1341846659.734169,rgb/1341846659.734169.png,0,0,1,0,0,0,0
fr3_walking_rpy,340,1341846659.766421,rgb/1341846659.766421.png,0,0,1,0,0,0,0
fr3_walking_rpy,341,1341846659.798087,rgb/1341846659.798087.png,0,0,1,0,0,0,0
fr3_walking_rpy,342,1341846659.834075,rgb/1341846659.834075.png,0,0,1,0,0,0,0
fr3_walking_rpy,343,1341846659.866481,rgb/1341846659.866481.png,0,0,1,0,0,0,0
fr3_walking_rpy,344,1341846659.898128,rgb/1341846659.898128.png,0,0,1,0,0,0,0
fr3_walking_rpy,345,1341846659.934286,rgb/1341846659.934286.png,0,0,1,0,0,0,0
fr3_walking_rpy,346,1341846659.966354,rgb/1341846659.966354.png,0,0,1,0,0,0,0
fr3_walking_rpy,347,1341846660.002267,rgb/1341846660.002267.png,0,0,1,0,0,0,0
fr3_walking_rpy,348,1341846660.034581,rgb/1341846660.034581.png,46,0,1,0,0,0,0
fr3_walking_rpy,349,1341846660.066206,rgb/1341846660.066206.png,0,0,1,0,0,0,0
fr3_walking_rpy,350,1341846660.102245,rgb/1341846660.102245.png,856,1146,1,1,1,1,1
fr3_walking_rpy,351,1341846660.140244,rgb/1341846660.140244.png,0,1009,1,0,0,0,0
